2074,.   Cottonseed Processing
2074,.   Processing Purchased Cottonseed Oil
2075,Soybean Oil Mills
2075,.   Soybean Processing
2075,.   Processing Purchased Soybean Oil
2076,"Vegetable Oil Mills, Except Corn, Cottonseed, and Soybeans"
2076,".   Vegetable Oilseed Processing, except Corn, Cottonseed, and Soybeans"
2076,".   Processing Purchased Vegetable Oils, except Corn, Cottonseed, and Soybeans"
2077,Animal and Marine Fats and Oils
2077,.   Animal Fats and Oils
2077,.   Canned Marine Fats and Oils
2077,.   Fresh and Frozen Marine Fats and Oils
2079,"Shortening, Table Oils, Margarine, and Other Edible Fats and Oils, NEC"
2079,.   Processing Fats and Oils from Purchased Fats and Oils
2079,.   Processing Soybean Oil from Soybeans Crushed in the Same Establishment
2079,".   Processing Vegetable Oils, except Soybeans, from Oilseeds Crushed in the Same Establishment"
2082,Malt Beverages
2082,.   Malt Extract
2082,.   Except Malt Extract
2083,Malt
2084,"Wines, Brandy, and Brandy Spirits"
2085,Distilled and Blended Liquors
2085,.   Applejack
2085,.   Except Applejack
2086,Bottled and Canned Soft Drinks and Carbonated Waters
2086,.   Soft Drinks
2086,.   Bottled Water
2087,Flavoring Extracts and Flavoring Syrups NEC
2087,.   Coffee Flavoring and Syrups
2087,".   Flavoring Syrup and Concentrate, Except Coffee"
2087,".   Flavoring Extracts, Except Coffee, and Natural Food Colorings"
2087,.   Powdered Drink Mix
2091,Canned and Cured Fish and Seafood
2092,Prepared Fresh or Frozen Fish and Seafoods
2095,Roasted Coffee
2096,"Potato Chips, Corn Chips, and Similar Snacks"
2097,Manufactured Ice
2098,"Macaroni, Spaghetti, Vermicelli, and Noodles"
2099,"Food Preparations, NEC"
2099,.   Reducing Maple Sap to Maple Syrup
2099,.   Marshmallow Creme
2099,.   Peanut Butter
2099,".   Potatoes, Dried and Packaged with Other Ingredients Made in Dehydration Plants, and Bouillon"
2099,.   Perishable Prepared Food
2099,".   Rice, Uncooked and Packaged with Other Ingredients Made in Rice Mills"
2099,.   Tortillas
2099,.   Dry Pasta Packaged with Other Ingredients Made in Dry Pasta Plants
2099,.   Tea
2099,".   Vinegar, Prepared Dips Except Dairy and Cider"
2099,.   Spices and Extracts
2099,.   Other
2111,Cigarettes
2121,Cigars
2131,Chewing and Smoking Tobacco and Snuff
2141,Tobacco Stemming and Redrying
2141,.   Reconstituted Tobacco
2141,.   Redrying and Stemming
2211,"Broadwoven Fabric Mills, Cotton"
2221,"Broadwoven Fabric Mills, Manmade Fiber and Silk"
2231,"Broadwoven Fabric Mills, Wool (Including Dyeing and Finishing)"
2231,.   Except Wool Finishing only
2231,.   Wool Broadwoven Fabric Finishing only
2231,".   Wool Finishing only, Except Broadwoven Fabric"
2241,"Narrow  Fabric and Other Smallware Mills:  Cotton, Wool, Silk, and Manmade Fiber"
2251,"Women's Full-Length and Knee-Length Hosiery, Except Socks"
2251,.   Dyeing and Finishing Only
2251,.   Except Dyeing and Finishing Only
2252,"Hosiery, NEC"
2252,.   Dyeing and Finishing Only
2252,".   Girls' Hosiery, Except Dyeing and Finishing Only"
2252,".   Socks, Except Dyeing and Finishing Only"
2253,Knit Outerwear Mills
2253,.   Dyeing and Finishing Only
2253,.   Bathrobes and Lounging Robes Made in Knitting Mills Except Dyeing and Finishing Only
2253,.   Except Dyeing and Finishing Only and Bathrobes and Lounging Robes
2254,Knit Underwear and Nightwear Mills
2254,.   Dyeing and Finishing Only
2254,.   Except Dyeing and Finishing Only
2257,Weft Knit Fabric Mills
2257,.   Except Finishing
2257,.   Finishing Only
2258,Lace and Warp Knit Fabric Mills
2258,.   Except Finishing
2258,.   Finishing Only
2259,"Knitting Mills, NEC"
2259,.   Knit Gloves and Mittens
2259,.   Girdles
2259,.   Finished Articles of Weft Knit Fabric
2259,".   Knit Gloves and Mittens, Dyeing and Finishing Only"
2259,.   Finished Articles of Warp Knit Fabric
2261,Finishers of Broadwoven Fabrics of Cotton
2262,Finishers of Broadwoven Fabrics of Manmade Fiber and Silk
2269,"Finishers of Textiles, NEC"
2273,Carpets and Rugs
2281,Yarn Spinning Mills
2282,"Yarn Texturizing, Throwing, Twisting, and Winding Mills"
2284,Thread Mills
2284,.   Except Finishing
2284,.   Finishing
2295,"Coated Fabrics, Not Rubberized"
2296,Tire Cord and Fabrics
2297,Nonwoven Fabrics
2298,Cordage and Twine
2299,"Textile Goods, NEC"
2299,".   Broadwoven Fabric of Jute, Linen, Hemp, and Ramie and Handwoven"
2299,.   Nonwoven Felt
2299,".   Finishing Thread and Yarn of Flax, Hemp, Jute, Linen, and Ramie"
2299,".   Narrow Woven Fabric of Jute, Linen, Hemp, and Ramie"
2299,".   Thread of Hemp, Linen, and Ramie"
2299,".   Yarn of Flax, Hemp, Jute, and Ramie"
2299,.   Recovery and Processing of Fibers and Waste
2311,"Men's and Boys' Suits, Coats, and Overcoats"
2311,.   Contractors
2311,.   Except  Contractors
2321,"Men's and Boys' Shirts, Except Work Shirts"
2321,.   Contractors
2321,.   Except  Contractors
2322,Men's and Boys' Underwear and Nightwear
2322,.   Contractors
2322,.   Except Contractors
2323,Men's and Boys' Neckwear
2323,.   Contractors
2323,.   Except Contractors
2325,Men's and Boys' Trousers and Slacks
2325,.   Contractors
2325,.   Except  Contractors
2326,Men's and Boys' Work Clothing
2326,.   Contractors
2326,.   Except  Contractors
2329,"Men's and Boys' Clothing, NEC"
2329,.   Contractors
2329,.   Except  Contractors
2329,".   Athletic Uniforms, Except Contractors"
2331,"Women's, Misses', and Juniors' Blouses and Shirts"
2331,.   Contractors
2331,.   Except Contractors
2335,"Women's, Misses', and Juniors' Dresses"
2335,.   Contractors
2335,.   Except  Contractors
2337,"Women's, Misses' and Juniors' Suits, Skirts, and Coats"
2337,.   Contractors
2337,.   Except  Contractors
2339,"Women's, Misses', and Juniors' Outerwear, NEC"
2339,".   Scarves, Except Contractors"
2339,.   Contractors
2339,".   Athletic Uniforms, Except Contractors"
2339,".   All Other, Except Contractors"
2341,"Women's, Misses', Children's, and Infants' Underwear and Nightwear"
2341,".   Women's, Girls' and Infants' Contractors"
2341,.   Boys' Contractors
2341,".   Women's and Girls', Except Contractors"
2341,".   Boys', Except Contractors"
2341,".   Infants', Except Contractors"
2342,"Brassieres, Girdles, and Allied Garments"
2342,.   Contractors
2342,.   Except contractors
2353,"Hats, Caps, and Millinery"
2353,.   Men's and Boys' Contractors
2353,".   Women's, Girls', and Infants' Contractors"
2353,.   Except Contractors
2361,"Girls', Children's, and Infants' Dresses, Blouses, and Shirts"
2361,".   Infants' Dresses, Blouses, and Shirts, Except Contractors"
2361,".   Boys' Shirts, Except Contractors"
2361,.   Boys' Shirt Contractors
2361,".   Girls' Blouses and Shirts, Except Contractors"
2361,".   Girls' Dresses, Except Contractors"
2361,.   Girls' and Infants' Contractors
2369,"Girls', Children's, and Infants' Outerwear, NEC"
2369,".   Infants' Outerwear, NEC, Except Contractors"
2369,".   Boys' Suits and Coats, Except Contractors"
2369,".   Boys' Trousers and Slacks, Except Contractors"
2369,".   Boys' Outerwear, NEC, Except Contractors"
2369,".   Boys' Robes, Except Contractors"
2369,.   Boys' Contractors
2369,".   Girls' Suits, Coats, Skirts, Etc., Except Contractors"
2369,".   Girls' Outerwear, NEC, Except Contractors"
2369,".   Girls' Robes, Except Contractors"
2369,.   Girls' Contractors
2371,Fur Goods
2371,.   Men's and Boys' Contractors
2371,".   Women's, Girls', and Infants' Contractors"
2371,.   Except Contractors
2381,"Dress and Work Gloves, Except Knit and All-Leather"
2381,.   Men's and Boys' Contractors
2381,".   Women's, Girls', and Infants' Contractors"
2381,.   Except Contractors
2384,Robes and Dressing Gowns
2384,.   Women's Except Contractors
2384,.   Men's Except Contractors
2384,.   Men's and Boys' Contractors
2384,.   Women's and Girls' Contractors
2385,Waterproof Outerwear
2385,.   Men's and Boys' Water Resistant or Water Repellent Tailored Overcoats
2385,.   Women's and Girls' Water Resistant or Water Repellent Tailored Coats
2385,".   Men's and Boys' Water Resistant or Water Repellent Nontailored Outerwear, except Rubber and Plastics and Contractors"
2385,".   Women's and Girls' Water Resistant or Water Repellent Nontailored Outerwear, except Rubber and Plastics and Contractors"
2385,.   Infants' Waterproof Outerwear Except Contractors
2385,".   Waterproof Rubber and Plastics Outerwear, Except Contractors"
2385,".   Accessories such as Aprons, Bibs, and Miscellaneous Waterproof Items, Except Contractors"
2385,.   Men's and Boys' Contractors
2385,.   Women's and Girls' Contractors
2386,Leather and Sheep-Lined Clothing
2386,.   Men's and Boys' Contractors
2386,".   Women's, Girls', and Infants' Contractors"
2386,.   Except Contractors
2387,Apparel Belts
2387,.   Men's and Boys' Contractors
2387,".   Women's, Girls', and Infants' Contractors"
2387,.   Except Contractors
2389,"Apparel and Accessories, NEC"
2389,".   Handkerchiefs, Arm bands, etc."
2389,.   Academic and Clerical Outerwear
2389,.   Garters and Garter Belts
2389,.   Women's Contractors
2389,.   Men's Contractors
2391,Curtains and Draperies
2392,"Housefurnishings, Except Curtains and Draperies"
2392,".   Blanket, Laundry, and Garment Storage Bags"
2392,.   Dust Rags
2392,".   Mops, Floor and Dust"
2392,.   Other Housefurnishings
2393,Textile Bags
2394,Canvas and Related Products
2395,"Pleating, Decorative and Novelty Stitching, and Tucking for the Trade"
2395,".   Pleating and Stitching, Except Apparel Contractors"
2395,.   Men's and Boys' Apparel Contractors
2395,".   Women's, Girls', and Infants' Apparel Contractors"
2396,"Automotive Trimmings, Apparel Findings, and Related Products"
2396,.   Textile Automotive Trimmings
2396,.   Apparel Findings and Trimmings
2396,.   Printing and Embossing on Fabric Articles
2396,.   Other  Apparel  Products
2397,Schiffli Machine Embroideries
2399,"Fabricated Textile Products, NEC"
2399,.   Seat Belts and Seat and Tire Covers
2399,.   Apparel and Apparel Accessories
2399,.   Other Fabricated Textile Products
2411,Logging
2421,"Sawmills and Planing Mills, General"
2421,".   Lumber Manufacturing from Purchased Lumber, Softwood Cut Stock, Wood Lath and Planing Mill Products"
2421,.   Sawmills
2421,.   Softwood Flooring
2421,.   Kiln Drying
2426,Hardwood Dimension and Flooring Mills
2426,.   Hardwood Flooring
2426,.   Wood Furniture Frames
2426,.   Hardwood Dimension Lumber Made From Logs and Bolts
2426,.   Other Hardwood Dimension Except Flooring
2429,"Special Product Sawmills, NEC"
2429,".   Shingle Mills, Shakes"
2429,.   Stave Manufacturing from Purchased Lumber
2429,.   Cooperage Stock
2429,.   Excelsior and Cooperage Headings
2431,Millwork
2431,.   Wood Windows and Doors
2431,.   Except Wood Windows and Doors
2434,Wood Kitchen Cabinets
2435,Hardwood Veneer and Plywood
2436,Softwood Veneer and Plywood
2439,"Structural Wood Members, NEC"
2439,.   Trusses
2439,.   Except Trusses
2441,Nailed and Lock Corner Wood Boxes and Shook
2448,Wood Pallets and Skids
2449,"Wood Containers, NEC"
2451,Mobile Homes
2452,Prefabricated Wood Buildings and Components
2491,Wood Preserving
2493,Reconstituted Wood Products
2499,"Wood Products, NEC"
2499,.   Mirror and Picture Frames
2499,.   Wood Cooling Towers
2499,".   Wood Tubs and Vats, Jewelry, Cigar Boxes, and Baskets, Except Fruit, Fish, and Bait"
2499,.   Other Wood Products
2511,"Wood Household Furniture, Except Upholstered"
2511,.   Wood Box Spring Frames
2511,.   Except Wood Box Spring Frames
2512,"Wood Household Furniture, Upholstered"
2514,Metal Household Furniture
2514,.   Except Upholstered and Metal Box Spring Frames
2514,.   Upholstered
2514,.   Metal Box Spring Frames
2515,"Mattresses, Foundations, and Convertible Beds"
2515,.   Mattresses and Foundations
2515,.   Convertible Sofas
2517,"Wood Television, Radio, Phonograph and Sewing Machine Cabinets"
2519,"Household Furniture, NEC"
2521,Wood Office Furniture
2522,"Office Furniture, Except Wood"
2531,Public Building and Related Furniture
2531,.   Seats for Motor Vehicles
2531,.   Furniture Made for Public Buildings
2531,.   Blackboards
2541,"Wood Office and Store Fixtures, Partitions, Shelving, and Lockers"
2541,.   Wood Lunchroom Tables and Chairs
2541,".   Custom Architectural Woodwork, Millwork and Fixtures"
2541,".   Except Countertops, Custom Architectural Woodwork, Millwork, and Fixtures"
2542,"Office and Store Fixtures, Partitions, Shelving, and Lockers, Except Wood"
2542,.   Lunchroom Tables and Chairs (except wood)
2542,.   Except Lunchroom Tables and Chairs (except wood)
2591,Drapery Hardware and Window Blinds and Shades
2599,"Furniture and Fixtures, NEC"
2599,.   Hospital Beds
2599,.   Except Hospital Beds
2611,Pulp Mills
2611,.   Pulp Producing Mills Only
2611,.   Pulp Mills Producing Paper
2611,.   Pulp Mills Producing Newsprint
2611,.   Pulp Mills Producing Paperboard
2621,Paper Mills
2621,.   Except Newsprint Mills
2621,.   Newsprint Mills
2631,Paperboard Mills
2652,Setup Paperboard Boxes
2653,Corrugated and Solid Fiber Boxes
2655,"Fiber Cans, Tubes, Drums, and Similar Products"
2656,"Sanitary Food Containers, Except Folding"
2657,"Folding Paperboard Boxes, Including Sanitary"
2671,"Packaging Paper and Plastics Film, Coated and Laminated"
2671,".   Single-Web Paper, Paper Multiweb Laminated Rolls and Sheets for Packaging Uses"
2671,.   Plastics Packaging Film and Sheet
2672,"Coated and Laminated Paper, NEC"
2673,"Plastics, Foil, and Coated Paper Bags"
2673,.   Except All Plastics
2673,.   Plastics Bags
2674,Uncoated Paper and Multiwall Bags
2675,Die-Cut Paper and Paperboard and Cardboard
2675,".   File Folders, Tabulating Cards, and Other Paper and Paperboard Office Supplies"
2675,".   Pasted, Lined, Laminated, or Surface-Coated Paperboard"
2675,".   Die-Cut Paper and Paperboard Products, Except Office Supplies and Pasted, Lined, Laminated, or Surface-Coated Paperboard"
2676,Sanitary Paper Products
2677,Envelopes
2678,"Stationery, Tablets, and Related Products"
2679,"Converted Paper and Paperboard Products, NEC"
2679,.   Corrugated Paper
2679,.   Wallpaper and Gift Wrap Paper
2679,.   Paper Supplies for Business Machines and Other Paper Office Supplies
2679,".   Other Converted Paper and Paperboard Products, such as Paper Filters, Crepe Paper, and Laminated and Tiled Wallboard"
2711,"Newspapers:  Publishing, or Publishing and Printing"
2721,"Periodicals: Publishing, or Publishing and Printing"
2731,"Books: Publishing, or Publishing and Printing"
2731,.   Music Book Publishing
2731,.   All Other Book Publishers
2732,Book Printing
2741,Miscellaneous Publishing
2741,.   Database Publishing
2741,.   Shopping News
2741,.   Technical Manuals and Books
2741,.   Sheet Music Publishers
2741,".   Miscellaneous Publishing, Except Database, Shopping News, Technical Manuals and Books, and Sheet Music"
2752,"Commercial Printing, Lithographic"
2752,.   Quick Printing
2752,.   Except Quick Printing
2754,"Commercial Printing, Gravure"
2759,"Commercial Printing, NEC"
2759,.   Screen Printing
2759,.   Flexographic Printing
2759,.   Quick Printing
2759,".   Digital Printing,, except Quick Printing"
2759,.   Other Commercial Printing
2761,Manifold Business Forms
2771,Greeting Cards
2771,.   Lithographic Printing of Greeting Cards
2771,.   Gravure Printing of Greeting Cards
2771,.   Flexographic Printing of Greeting Cards
2771,.   Screen Printing of Greeting Cards
2771,.   Other Printing of Greeting Cards
2771,.   Publishing Greeting Cards
2782,"Blankbooks, Loose-leaf Binders and Devices"
2782,.   Printing of Checkbooks
2782,".   Blankbooks, Loose-leaf Binders and Devices"
2789,Bookbinding and Related Work
2791,Typesetting
2796,Platemaking and Related Services
2812,Alkalies and Chlorine
2813,Industrial Gases
2816,Inorganic Pigments
2816,.   Except Bone and Lamp Black
2816,.   Bone and Lamp Black
2819,"Industrial Inorganic Chemicals, NEC"
2819,.   Recovering Sulfur from Natural Gas
2819,.   Activated Carbon and Charcoal
2819,.   Alumina
2819,.   Inorganic Dyes
2819,.   Other
2821,"Plastics Material and Synthetic Resins, and Nonvulcanizable Elastomers"
2822,Synthetic Rubber
2823,Cellulosic Manmade Fibers
2824,"Manmade Organic Fibers, Except Cellulosic"
2833,Medicinal Chemicals and Botanical Products
2834,Pharmaceutical Preparations
2835,In Vitro and In Vivo Diagnostic Substances
2835,.   Except In Vitro Diagnostic
2835,.   In Vitro Diagnostic Substances
2836,"Biological Products, Except Diagnostic Substances"
2841,"Soaps and Other Detergents, Except Speciality Cleaners"
2842,"Speciality Cleaning, Polishing, and Sanitary Preparations"
2843,"Surface Active Agents, Finishing Agents, Sulfonated Oils, and Assistants"
2844,"Perfumes, Cosmetics, and Other Toilet Preparations"
2844,".   Toilet Preparations, Except Toothpaste"
2844,.   Toothpaste
2851,"Paints, Varnishes, Lacquers, Enamels, and Allied Products"
2861,Gum and Wood Chemicals
2865,"Cyclic Organic Crudes and Intermediates, and Organic Dyes and Pigments"
2865,.   Aromatics
2865,.   Organic Dyes and Pigments
2865,.   Other
2869,"Industrial Organic Chemicals, NEC"
2869,.   Aliphatics
2869,.   Carbon Bisulfide
2869,.   Ethyl Alcohol
2869,.   Fluorocarbon Gases
2869,.   Other
2873,Nitrogenous Fertilizers
2874,Phosphatic Fertilizers
2875,"Fertilizers, Mixing Only"
2879,"Pesticides and Agricultural Chemicals, NEC"
2891,Adhesives and Sealants
2892,Explosives
2893,Printing Ink
2895,Carbon Black
2899,"Chemicals and Chemical Preparations, NEC"
2899,.   Frit
2899,.   Table Salt
2899,.   Fatty Acids
2899,.   Other
2911,Petroleum Refining
2951,Asphalt Paving Mixtures and Blocks
2952,Asphalt Felts and Coatings
2992,Lubricating Oils and Greases
2999,"Products of Petroleum and Coal, NEC"
3011,Tires and Inner Tubes
3021,Rubber and Plastics Footwear
3052,Rubber and Plastics Hose and Belting
3053,"Gaskets, Packing, and Sealing Devices"
3061,"Molded, Extruded, and Lathe-Cut Mechanical Rubber Goods"
3069,"Fabricated Rubber Products, NEC"
3069,.   Rubberizing Fabric or Purchased Textile Products
3069,.   Rubber Pants and Raincoats
3069,".   Rubber Bibs, Aprons, and Bathing Caps"
3069,.   Rubber Gloves and Life Jackets
3069,.   Rubber Wet Suits
3069,".   Rubber Toys, Except Dolls"
3069,.   Rubber Resilient Floor Covering
3069,.   Other
3081,Unsupported Plastics Film and Sheet
3082,Unsupported Plastics Profile Shapes
3083,"Laminated Plastics Plate, Sheet, and Profile Shapes"
3084,Plastics Pipe
3085,Plastics Bottles
3086,Plastics Foam Products
3086,.   Urethane and Other Foam Products
3086,.   Polystyrene Foam Products
3087,Custom Compounding of Purchased Plastics Resins
3088,Plastics Plumbing Fixtures
3089,"Plastics Products, NEC"
3089,.   Pipe Fittings
3089,.   Plastics Sausage Casings
3089,.   Finished Plastics Furniture Parts
3089,.   Other
3111,Leather Tanning and Finishing
3131,Boot and Shoe Cut Stock and Findings
3131,.   Wood Heels
3131,.   Metal Buckles
3131,.   Except Wood Heels and Metal Buckles
3142,House Slippers
3143,"Men's Footwear, Except Athletic"
3144,"Women's Footwear, Except Athletic"
3149,"Footwear, Except Rubber, NEC"
3151,Leather Gloves and Mittens
3151,.   Men's and Boys' Contractors
3151,".   Women's, Girls', and Infants' Contractors"
3151,.   Except Contractors
3161,Luggage
3171,Women's Handbags and Purses
3172,"Personal Leather Goods, Except Women's Handbags and Purses"
3199,"Leather Goods, NEC"
3211,Flat Glass
3221,Glass Containers
3229,"Pressed and Blown Glass and Glassware, NEC"
3231,"Glass Products, Made of Purchased Glass"
3241,"Cement, Hydraulic"
3251,Brick and Structural Clay Tile
3251,.   Slumped Brick
3251,.   Except Slump Brick
3253,Ceramic Wall and Floor Tile
3255,Clay Refractories
3259,"Structural Clay Products, NEC"
3261,Vitreous China Plumbing Fixtures and China and Earthenware Fittings and Bathroom Accessories
3262,Vitreous China Table and Kitchen Articles
3263,Fine Earthenware (Whiteware) Table and Kitchen Articles
3264,Porcelain Electrical Supplies
3269,"Pottery Products, NEC"
3271,Concrete Block and Brick
3272,"Concrete Products, Except Block and Brick"
3272,.   Dry Mixture Concrete
3272,.   Concrete Pipes
3272,.   Other Concrete Products
3273,Ready-Mixed Concrete
3274,Lime
